Date,Time,ST,GS,Check,Weight,Unit,Pump-Status,Voltage (V),Current (A),Power (W),Energy (Wh),Operation Time,Flow (L/min),Frequency (Hz),Total Flow (L),Intake Air Temperature (°C),Intake Air Velocity,Intake Air Humidity (%),Outtake Air Temperature (°C),Outtake Air Velocity,Outtake Air Humidity (% )
2026-03-24,14:45:55,ST,GS,+,120.0867,kg,0,121.0,2.935,355.1,69.838,00:20:39,0.26,12.1,25.7348,21.0,0.51 m/s,25.8,18.2,2.15 m/s,48.9
2026-03-24,14:45:56,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:40,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:45:57,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:41,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:45:58,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:42,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:45:59,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:43,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:00,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:44,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:01,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:45,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:02,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:46,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:03,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:47,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:04,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:48,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:05,ST,GS,+,120.544,kg,0,119.0,2.501,297.6,70.664,00:20:49,1.931,90.2,26.0567,29.3,2.92 m/s,32.1,19.1,0.86 m/s,32.2
2026-03-24,14:46:06,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:50,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:07,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:51,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:08,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:52,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:09,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:53,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:10,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:54,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:11,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:55,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:12,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:56,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:13,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:57,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:14,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:58,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:15,ST,GS,+,121.8104,kg,0,120.6,2.858,344.7,71.622,00:20:59,1.342,62.7,26.2803,31.2,2.85 m/s,39.5,18.0,1.49 m/s,50.7
2026-03-24,14:46:16,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:00,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:17,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:01,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:18,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:02,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:19,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:03,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:20,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:04,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:21,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:05,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:22,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:06,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:23,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:07,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:24,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:08,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:25,ST,GS,+,122.02,kg,0,121.1,2.944,356.5,72.612,00:21:09,1.776,82.9,26.5763,22.1,0.61 m/s,35.1,22.0,0.54 m/s,36.0
2026-03-24,14:46:26,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:10,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:27,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:11,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:28,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:13,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:29,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:14,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:30,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:15,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:31,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:16,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:32,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:17,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:33,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:18,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:34,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:19,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:35,ST,GS,+,122.5439,kg,0,118.8,1.514,179.9,73.112,00:21:20,1.969,92.0,26.9045,27.3,0.65 m/s,41.8,23.1,1.62 m/s,35.2
2026-03-24,14:46:36,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:21,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:37,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:22,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:38,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:23,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:39,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:24,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:40,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:25,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:41,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:26,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:42,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:27,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:43,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:28,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:44,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:29,1.448,67.6,27.1458,30.0,2.02 m/s,30.0,24.2,0.79 m/s,39.5
2026-03-24,14:46:45,ST,GS,+,123.0822,kg,0,121.3,1.02,123.7,73.455,00:21:30,1.448,67.6,27.1458,28.6,1.13 m/s,36.4,24.2,0.79 m/s,39.5
2026-03-24,14:46:46,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:31,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:47,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:32,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:48,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:33,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:49,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:34,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:50,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:35,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:51,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:36,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:52,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:37,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:53,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:38,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:54,ST,GS,+,123.9681,kg,0,118.2,0.67,79.2,73.675,00:21:39,2.436,113.8,27.5518,28.6,1.13 m/s,36.4,28.2,1.38 m/s,49.5
2026-03-24,14:46:55,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:40,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:46:56,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:41,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:46:57,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:42,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:46:58,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:43,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:00,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:44,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:01,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:45,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:02,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:46,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:03,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:47,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:04,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:48,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:05,ST,GS,+,125.8728,kg,0,118.2,1.101,130.1,74.037,00:21:49,2.058,96.1,27.8948,25.5,1.83 m/s,35.5,20.6,2.4 m/s,39.9
2026-03-24,14:47:06,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:50,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:07,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:51,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:08,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:52,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:09,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:53,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:10,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:54,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:11,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:55,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:12,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:56,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:13,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:57,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:14,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:58,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:15,ST,GS,+,126.4255,kg,0,118.6,1.548,183.6,74.547,00:21:59,1.775,82.9,28.1907,27.6,0.59 m/s,36.6,22.9,0.68 m/s,50.7
2026-03-24,14:47:16,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:00,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:17,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:01,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:18,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:02,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:19,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:03,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:20,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:04,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:21,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:05,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:22,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:06,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:23,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:07,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:24,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:08,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:25,ST,GS,+,126.8214,kg,0,119.3,0.572,68.2,74.736,00:22:09,2.213,103.3,28.5595,29.0,1.71 m/s,30.4,23.3,1.86 m/s,42.0
2026-03-24,14:47:26,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:10,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:27,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:11,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:28,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:12,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:29,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:13,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:30,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:14,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:31,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:15,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:32,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:16,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:33,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:17,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:34,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:18,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:35,ST,GS,+,128.5925,kg,0,119.7,1.881,225.2,75.362,00:22:20,2.085,97.4,28.907,34.7,2.15 m/s,39.8,27.8,1.32 m/s,37.8
2026-03-24,14:47:36,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:21,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:37,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:22,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:38,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:23,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:39,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:24,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:40,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:25,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:41,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:26,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:42,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:27,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:43,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:28,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:44,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:29,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:45,ST,GS,+,129.6756,kg,0,118.5,0.878,104.0,75.651,00:22:30,0.184,8.6,28.9377,31.4,1.01 m/s,30.6,25.9,0.34 m/s,38.2
2026-03-24,14:47:46,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:31,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:47,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:32,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:48,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:33,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:49,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:34,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:50,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:35,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:51,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:36,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:52,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:37,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:53,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:38,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:54,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:39,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:55,ST,GS,+,131.5867,kg,0,121.7,1.415,172.2,76.129,00:22:40,1.212,56.6,29.1397,27.5,0.66 m/s,31.6,18.0,2.4 m/s,31.7
2026-03-24,14:47:56,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:41,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:47:57,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:42,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:47:58,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:43,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:47:59,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:44,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:00,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:45,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:01,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:46,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:02,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:47,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:03,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:48,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:04,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:49,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:05,ST,GS,+,132.6309,kg,0,120.1,1.065,127.9,76.484,00:22:50,0.208,9.7,29.1743,23.5,0.6 m/s,33.5,27.1,2.22 m/s,37.4
2026-03-24,14:48:06,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:51,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:07,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:52,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:08,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:53,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:09,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:54,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:10,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:55,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:11,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:56,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:12,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:57,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:13,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:58,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:14,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:22:59,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:15,ST,GS,+,132.9121,kg,0,121.3,2.604,315.9,77.362,00:23:00,1.15,53.7,29.366,25.1,0.55 m/s,44.1,24.3,2.2 m/s,42.2
2026-03-24,14:48:16,ST,GS,+,133.2253,kg,0,121.8,2.234,272.1,78.117,00:23:01,0.437,20.4,29.4388,23.5,0.95 m/s,29.3,18.5,1.38 m/s,48.0
